EmpID,DailyRate,Department,EmployeeCount,EmployeeNumber,HourlyRate,JobInvolvement,JobLevel,JobRole,MonthlyIncome,MonthlyRate,Over18,OverTime,PercentSalaryHike,PerformanceRating,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM137,1150,Research & Development,1,179,53,1,3,Manufacturing Director,10650,25150,Y,No,15,3,80,0,18,2,4,2,0,3
RM157,1169,Research & Development,1,211,34,2,2,Manufacturing Director,6132,13983,Y,No,17,3,80,0,10,2,1,0,0,0
RM190,313,Research & Development,1,258,98,3,4,Healthcare Representative,13734,7192,Y,No,18,3,80,0,21,6,7,7,1,0
RM214,1469,Research & Development,1,296,81,2,3,Research Director,12490,15736,Y,No,16,3,80,2,16,5,10,9,4,7
RM259,833,Research & Development,1,353,96,3,1,Research Scientist,2723,23231,Y,No,11,3,80,0,1,0,1,0,0,
RM300,1302,Research & Development,1,408,84,1,2,Manufacturing Director,5482,16321,Y,No,18,3,80,1,13,3,4,1,1,2
RM377,1178,Sales,1,500,87,3,2,Sales Executive,4936,14862,Y,No,11,3,80,1,18,2,7,7,0,7
RM617,1318,Sales,1,851,66,3,4,Manager,16307,5594,Y,No,14,3,80,1,29,2,20,6,4,17
RM780,1323,Research & Development,1,1081,34,3,1,Research Scientist,2461,10332,Y,Yes,12,3,80,3,18,2,10,0,2,7
RM919,237,Sales,1,1282,83,3,5,Manager,19847,19196,Y,Yes,24,4,80,1,31,5,29,10,11,10
RM931,968,Research & Development,1,1297,40,2,1,Laboratory Technician,2838,4257,Y,No,14,3,80,0,8,6,7,0,7,7
RM963,770,Human Resources,1,1352,84,3,4,Manager,14026,17588,Y,Yes,11,3,80,1,33,2,33,9,0,10
RM972,1405,Research & Development,1,1367,82,2,4,Manufacturing Director,13142,24439,Y,No,16,3,80,0,29,1,5,2,0,3
RM988,541,Sales,1,1391,52,3,3,Sales Executive,10596,15395,Y,No,11,3,80,0,14,5,4,2,3,2
RM1276,942,Research & Development,1,1786,53,3,3,Manager,13116,22984,Y,No,11,3,80,0,15,2,2,2,2,2
RM191,699,Research & Development,1,259,65,2,5,Manager,19999,5678,Y,No,14,3,80,1,34,5,33,18,11,9
RM231,1323,Research & Development,1,316,89,2,1,Laboratory Technician,3212,3300,Y,No,15,3,80,0,6,3,2,2,2,2
RM238,771,Sales,1,329,79,2,5,Manager,19068,21030,Y,Yes,18,3,80,0,33,2,33,7,15,12
RM318,723,Research & Development,1,433,85,2,2,Research Scientist,4941,17747,Y,No,15,3,80,0,11,3,8,2,7,7
RM407,319,Research & Development,1,543,39,2,3,Manufacturing Director,7969,19609,Y,Yes,14,3,80,0,28,4,5,4,0,
RM409,1490,Research & Development,1,546,30,3,4,Manager,16555,10310,Y,No,13,3,80,0,31,2,5,2,1,4
RM469,956,Research & Development,1,630,78,3,2,Research Scientist,5577,22087,Y,Yes,12,3,80,2,18,3,10,9,6,9
RM562,621,Sales,1,776,31,2,4,Manager,16856,10084,Y,No,11,3,80,0,34,3,34,6,1,16
RM571,715,Research & Development,1,791,41,3,1,Research Scientist,4258,26589,Y,No,18,3,80,1,5,3,4,3,1,2
RM588,1325,Research & Development,1,813,82,3,2,Laboratory Technician,3149,21821,Y,No,20,4,80,1,9,3,5,2,1,4
RM628,890,Research & Development,1,867,81,2,4,Manufacturing Director,13826,19028,Y,No,22,4,80,0,31,3,9,8,0,0
RM700,1053,Research & Development,1,976,70,3,4,Manager,17099,13829,Y,No,15,3,80,1,26,2,9,8,7,8
RM750,266,Sales,1,1038,57,1,5,Manager,19845,25846,Y,No,15,3,80,1,33,3,32,14,6,9
RM807,994,Research & Development,1,1118,87,3,3,Healthcare Representative,10445,15322,Y,No,19,3,80,0,18,4,8,6,4,0
RM948,1030,Sales,1,1319,64,3,3,Sales Executive,8446,21534,Y,Yes,19,3,80,0,10,2,8,7,7,7
RM995,322,Research & Development,1,1401,59,4,4,Manufacturing Director,13247,9731,Y,Yes,11,3,80,1,24,3,5,3,0,2
RM1001,258,Research & Development,1,1409,54,3,1,Laboratory Technician,2950,17363,Y,No,13,3,80,0,12,2,5,4,0,4
RM1435,585,Sales,1,2019,40,3,1,Sales Representative,3482,19788,Y,No,15,3,80,2,16,3,9,8,0,0
RM019,1219,Sales,1,23,78,2,4,Manager,15427,22021,Y,No,16,3,80,0,31,3,25,8,3,7
RM026,1282,Research & Development,1,32,58,3,5,Manager,19094,10735,Y,No,11,3,80,1,26,3,14,13,4,
RM153,1436,Sales,1,205,34,3,2,Sales Representative,2306,16047,Y,Yes,20,4,80,1,13,3,7,7,4,5
RM185,1084,Research & Development,1,250,57,4,2,Manufacturing Director,4450,26250,Y,No,11,3,80,2,5,3,4,2,1,3
RM281,1070,Research & Development,1,386,45,3,4,Research Director,17584,21016,Y,Yes,16,3,80,3,21,5,5,3,1,3
RM503,238,Sales,1,682,34,3,2,Sales Executive,8381,7507,Y,No,20,4,80,0,18,2,14,7,8,10
RM535,970,Research & Development,1,730,59,4,4,Research Director,14814,13514,Y,No,19,3,80,0,32,3,5,1,1,3
RM557,346,Research & Development,1,769,86,3,2,Laboratory Technician,2450,10919,Y,No,17,3,80,0,19,4,2,2,2,2
RM625,661,Sales,1,862,78,2,3,Sales Executive,10934,20715,Y,Yes,18,3,80,1,35,3,5,2,0,4
RM647,868,Sales,1,897,73,3,4,Sales Executive,11836,22789,Y,No,14,3,80,1,28,3,2,0,2,2
RM650,102,Research & Development,1,901,72,3,4,Research Director,14275,20206,Y,No,18,3,80,0,33,0,12,9,3,8
RM702,1376,Sales,1,981,45,3,4,Manager,14852,13938,Y,No,13,3,80,1,22,3,17,13,15,2
RM761,124,Sales,1,1050,38,2,3,Sales Executive,7525,23537,Y,No,12,3,80,1,30,2,15,7,6,12
RM859,1223,Research & Development,1,1201,50,3,5,Manager,18606,18640,Y,No,18,3,80,1,26,6,7,7,4,7
RM1044,447,Research & Development,1,1472,39,4,4,Research Director,16598,19764,Y,No,12,3,80,0,35,2,9,8,8,8
RM1112,607,Research & Development,1,1572,78,2,3,Manufacturing Director,10169,14618,Y,No,16,3,80,1,34,4,33,7,1,9
RM1204,1395,Research & Development,1,1689,48,4,3,Healthcare Representative,7005,3458,Y,No,15,3,80,0,11,2,4,3,1,2
RM1269,661,Research & Development,1,1775,60,2,4,Manufacturing Director,12965,22308,Y,Yes,20,4,80,3,27,2,3,2,0,2
RM1397,1168,Sales,1,1968,66,3,3,Sales Executive,10448,5843,Y,Yes,13,3,80,0,15,2,2,2,2,2
RM096,1217,Research & Development,1,126,60,3,3,Research Director,13549,24001,Y,No,12,3,80,1,16,5,4,3,0,3
RM113,142,Human Resources,1,148,30,4,4,Manager,17328,13871,Y,Yes,12,3,80,0,23,3,5,3,4,4
RM220,1147,Sales,1,303,52,3,2,Sales Executive,5940,17011,Y,No,14,3,80,1,16,4,6,2,0,5
RM333,928,Research & Development,1,450,31,3,2,Research Scientist,4869,16885,Y,No,12,3,80,0,20,4,4,3,0,3
RM393,821,Research & Development,1,522,86,3,5,Research Director,19406,8509,Y,No,11,3,80,1,24,4,4,2,1,2
RM432,548,Research & Development,1,578,42,3,2,Laboratory Technician,3780,23428,Y,No,11,3,80,0,19,3,1,0,0,0
RM511,397,Human Resources,1,698,88,3,3,Human Resources,10725,6729,Y,No,15,3,80,1,16,1,9,7,7,1
RM576,376,Research & Development,1,799,95,3,2,Manufacturing Director,5485,22670,Y,Yes,11,3,80,2,9,4,5,3,1,4
RM729,1441,Research & Development,1,1013,56,3,3,Manufacturing Director,10739,13943,Y,No,11,3,80,1,22,2,10,7,0,8
RM772,1082,Sales,1,1070,41,2,3,Sales Executive,10686,8392,Y,No,11,3,80,1,13,4,9,4,7,0
RM891,966,Research & Development,1,1245,53,3,3,Manufacturing Director,10502,9659,Y,No,17,3,80,1,33,2,5,4,1,4
RM895,685,Research & Development,1,1250,85,3,4,Research Director,17779,23474,Y,No,14,3,80,0,36,2,10,9,0,9
RM1009,971,Research & Development,1,1422,54,3,4,Research Director,17328,5652,Y,No,19,3,80,0,29,3,20,7,12,7
RM1077,1050,Research & Development,1,1520,87,3,4,Manager,16032,24456,Y,No,20,4,80,1,26,2,14,9,1,12
RM1185,584,Research & Development,1,1665,91,3,4,Manager,17426,18685,Y,No,25,4,80,1,36,6,10,8,4,7
RM1306,431,Research & Development,1,1830,68,3,2,Research Scientist,6854,15696,Y,No,15,3,80,1,14,2,7,1,1,7
RM1398,155,Research & Development,1,1969,67,3,2,Research Scientist,2897,22474,Y,No,11,3,80,2,9,6,4,3,2,3
RM1407,157,Research & Development,1,1980,77,3,2,Manufacturing Director,4440,25198,Y,Yes,19,3,80,0,9,3,5,2,1,4
RM066,836,Research & Development,1,84,33,3,4,Manager,14756,19730,Y,Yes,14,3,80,3,21,2,5,0,0,2
RM083,111,Sales,1,106,70,3,3,Sales Executive,10239,18092,Y,No,14,3,80,1,24,4,1,0,1,0
RM188,692,Research & Development,1,254,61,4,5,Research Director,18722,13339,Y,No,11,3,80,0,36,3,24,15,2,15
RM271,452,Research & Development,1,374,81,3,5,Manager,19045,18938,Y,Yes,14,3,80,0,37,2,36,10,4,13
RM284,147,Research & Development,1,389,37,3,2,Laboratory Technician,5415,15972,Y,Yes,19,3,80,1,12,4,10,7,0,8
RM380,1311,Research & Development,1,505,97,3,4,Manager,16659,23258,Y,Yes,13,3,80,0,30,2,5,4,1,2
RM446,1117,Sales,1,597,83,3,4,Manager,16835,9873,Y,No,23,4,80,0,37,2,10,9,7,7
RM569,725,Research & Development,1,787,78,3,5,Manager,19859,21199,Y,Yes,13,3,80,1,24,2,5,2,1,4
RM609,436,Sales,1,842,37,3,2,Sales Executive,5160,21519,Y,No,16,3,80,0,12,3,9,7,7,3
RM746,135,Research & Development,1,1034,62,3,2,Healthcare Representative,6385,12992,Y,Yes,14,3,80,2,17,3,8,7,6,7
RM775,444,Research & Development,1,1074,40,2,4,Manager,16756,17323,Y,No,15,3,80,0,31,3,9,7,6,2
RM788,1091,Research & Development,1,1096,65,3,3,Manufacturing Director,10976,15813,Y,No,18,3,80,1,23,4,3,2,1,2
RM915,177,Research & Development,1,1278,37,2,4,Healthcare Representative,13577,25592,Y,Yes,15,3,80,1,34,3,33,9,15,0
RM956,282,Research & Development,1,1336,58,1,5,Manager,19187,6992,Y,No,14,3,80,1,23,5,19,9,9,11
RM976,267,Sales,1,1372,85,4,4,Sales Executive,13695,9277,Y,Yes,17,3,80,0,24,2,19,7,3,8
RM1011,1136,Research & Development,1,1424,81,4,4,Research Director,14732,12414,Y,No,13,3,80,2,31,4,7,7,0,0
RM1066,1229,Research & Development,1,1501,30,3,2,Healthcare Representative,4035,16143,Y,Yes,16,3,80,0,4,2,3,2,1,2
RM1117,685,Sales,1,1578,60,2,5,Manager,19586,23037,Y,No,21,4,80,1,36,3,36,6,2,13
RM1208,1441,Research & Development,1,1694,94,2,1,Research Scientist,3537,23737,Y,No,12,3,80,1,8,1,4,2,1,2
RM1265,478,Research & Development,1,1770,60,2,5,Research Director,19038,19805,Y,No,12,3,80,3,34,2,1,0,0,0
RM1337,836,Research & Development,1,1873,98,2,1,Research Scientist,2662,7975,Y,No,20,4,80,1,19,2,5,2,0,4
RM1402,189,Human Resources,1,1973,71,4,5,Manager,19636,25811,Y,Yes,18,3,80,1,35,0,10,9,1,4
RM086,1400,Research & Development,1,112,49,1,3,Manufacturing Director,7260,21698,Y,No,11,3,80,0,37,3,6,4,0,2
RM123,441,Research & Development,1,161,72,3,1,Research Scientist,4963,4510,Y,Yes,18,3,80,3,7,2,5,4,4,3
RM176,713,Research & Development,1,241,67,3,1,Research Scientist,4257,13939,Y,Yes,18,3,80,1,19,3,2,2,2,2
RM402,906,Sales,1,532,86,4,4,Sales Executive,13212,18256,Y,No,11,3,80,3,36,0,7,7,7,7
RM553,832,Research & Development,1,762,81,3,4,Healthcare Representative,11103,20420,Y,No,11,3,80,0,30,1,10,7,1,1
RM773,1240,Research & Development,1,1071,63,3,1,Research Scientist,2942,12154,Y,No,19,3,80,1,18,4,5,4,0,3
RM852,718,Research & Development,1,1191,92,3,5,Manager,19943,18575,Y,No,13,3,80,1,28,2,5,2,4,2
RM957,206,Human Resources,1,1338,99,3,5,Manager,19717,4022,Y,No,14,3,80,0,36,4,7,3,7,7
RM977,1369,Research & Development,1,1373,68,3,4,Manufacturing Director,13402,18235,Y,Yes,12,3,80,1,33,0,19,16,15,9
RM1024,1255,Research & Development,1,1441,90,3,1,Research Scientist,2066,10494,Y,No,22,4,80,1,5,3,3,2,1,0
RM1355,1162,Research & Development,1,1907,97,3,1,Laboratory Technician,2587,10261,Y,No,16,3,80,0,5,3,4,2,1,0
RM1372,1443,Sales,1,1935,89,2,2,Sales Executive,5380,20328,Y,No,16,3,80,1,6,3,0,0,0,0
RM1442,667,Research & Development,1,2026,57,3,2,Healthcare Representative,6306,26236,Y,No,21,4,80,1,13,2,13,12,1,9
RM1445,310,Research & Development,1,2032,72,3,1,Laboratory Technician,2339,3666,Y,No,11,3,80,1,14,4,10,9,9,8
RM164,334,Research & Development,1,223,83,4,3,Healthcare Representative,9439,23402,Y,Yes,16,3,80,1,12,2,5,3,1,4
RM361,593,Research & Development,1,482,88,3,2,Healthcare Representative,6755,2967,Y,No,11,3,80,0,15,2,3,2,1,
RM425,210,Sales,1,568,56,2,4,Manager,14118,22102,Y,No,12,3,80,1,32,3,1,0,0,0
RM1054,405,Research & Development,1,1483,93,4,2,Research Scientist,4900,2721,Y,No,24,4,80,1,13,2,12,9,2,8
RM099,682,Sales,1,131,37,3,4,Sales Executive,13872,24409,Y,No,13,3,80,0,38,1,37,10,1,8
RM127,147,Research & Development,1,165,94,3,3,Healthcare Representative,10312,3465,Y,No,12,3,80,1,40,3,40,10,15,6
RM158,1145,Research & Development,1,214,75,2,1,Research Scientist,3346,11873,Y,Yes,20,4,80,1,9,3,1,0,0,0
RM309,390,Research & Development,1,422,32,1,2,Healthcare Representative,5660,17056,Y,Yes,13,3,80,1,12,2,5,3,1,2
RM596,286,Research & Development,1,825,31,3,5,Research Director,19246,25761,Y,Yes,12,3,80,0,40,2,31,15,13,8
RM661,781,Research & Development,1,918,57,2,1,Laboratory Technician,2380,13384,Y,Yes,14,3,80,1,3,3,1,0,0,0
RM675,1272,Research & Development,1,940,37,2,3,Healthcare Representative,10552,9255,Y,Yes,13,3,80,1,24,3,6,0,0,4
RM701,289,Research & Development,1,977,51,3,1,Research Scientist,2479,26227,Y,No,24,4,80,0,7,4,1,0,0,0
RM939,848,Research & Development,1,1308,88,3,1,Research Scientist,2372,26076,Y,No,12,3,80,2,2,3,2,2,2,2
RM967,601,Research & Development,1,1360,53,2,3,Manufacturing Director,10008,12023,Y,Yes,14,3,80,0,31,0,10,9,5,9
RM1010,1055,Research & Development,1,1423,76,3,5,Research Director,19701,22456,Y,Yes,21,4,80,1,32,3,9,8,1,5
RM1302,350,Sales,1,1824,52,3,4,Manager,16291,22577,Y,No,22,4,80,1,37,0,16,9,14,14
RM1311,1216,Research & Development,1,1837,87,3,4,Research Director,15787,21624,Y,Yes,14,3,80,0,23,3,2,2,2,2
RM1375,605,Sales,1,1938,72,3,4,Manager,17875,11761,Y,Yes,13,3,80,1,29,2,1,0,0,0
RM007,1324,Research & Development,1,10,81,4,1,Laboratory Technician,2670,9964,Y,Yes,20,4,80,3,12,3,1,0,0,
RM064,1435,Sales,1,81,99,3,3,Sales Executive,7637,2354,Y,No,11,3,80,0,28,3,21,16,7,9
RM071,1225,Sales,1,91,57,2,2,Sales Executive,5473,24668,Y,No,11,3,80,0,20,2,4,3,1,
RM106,1420,Human Resources,1,140,32,2,5,Manager,18844,21922,Y,No,21,4,80,1,30,3,3,2,2,2
RM226,142,Research & Development,1,309,70,2,1,Research Scientist,2177,8456,Y,No,17,3,80,1,7,6,1,0,0,0
RM233,818,Human Resources,1,321,52,3,1,Human Resources,2267,25657,Y,No,17,3,80,0,7,2,2,2,2,2
RM744,715,Research & Development,1,1032,69,2,4,Manufacturing Director,13726,21829,Y,Yes,13,3,80,0,30,4,5,3,4,3
RM759,1089,Sales,1,1048,66,3,3,Manager,11904,11038,Y,Yes,14,3,80,1,14,1,6,4,0,4
RM898,326,Sales,1,1254,48,2,2,Sales Executive,5171,16490,Y,No,17,3,80,0,13,2,6,1,0,5
RM920,1429,Research & Development,1,1283,67,3,3,Manufacturing Director,10512,20002,Y,No,12,3,80,0,25,6,9,7,5,4
RM412,422,Research & Development,1,549,41,3,5,Manager,19566,3854,Y,No,11,3,80,0,33,5,29,8,11,10
RM428,1499,Sales,1,573,80,2,3,Sales Executive,10266,2845,Y,No,19,3,80,0,22,5,18,13,13,11
RM537,1179,Sales,1,732,84,3,2,Sales Executive,5405,11924,Y,No,14,3,80,0,10,1,2,2,2,2
RM880,696,Sales,1,1233,52,4,2,Sales Executive,5220,10893,Y,Yes,18,3,80,1,12,3,11,7,1,9
RM1210,370,Research & Development,1,1697,92,1,3,Healthcare Representative,10883,20467,Y,No,20,4,80,1,19,2,1,0,0,0
